date,msl_pressure_hpa,max_temp_degC,min_temp_degC,mean_temp_degC,rh_pct,mean_wind_dir,mean_wind_spd_kts,max_wind_dir,max_wind_spd_kts,rainfall_mm,rain,sunshine_hrs,cloud_cover
7/20/1997,1009.7,29.6,23.6,28.7,80,WNW,18,NW,36,55.4,yes,,7
7/21/1997,1010.6,30,24,27.4,84,NW,13,NNW,34,23.6,yes,,7
7/22/1997,1011.1,30.5,23.2,29.9,81,WNW,16,WNW,44,51,yes,,7
7/23/1997,1011,29,24.5,26.1,88,NW,12,NW,28,12.2,yes,,8
7/24/1997,1011.4,28.2,24,25.3,90,WNW,17,WNW,29,51.8,yes,,8
7/25/1997,1011.4,29.2,24.5,26.9,85,WNW,15,WNW,28,7.2,yes,,7
7/26/1997,1011.6,30.2,24.7,28,80,WSW,8,W,24,2.1,yes,,6
7/27/1997,1012,30.8,25.9,29,77,SSW,8,SSW,13,0,no,,5
7/28/1997,1013.2,30.7,25.5,29,78,VRB,5,SSW,10,0,no,,5
7/29/1997,1011.9,31.4,26.9,28.9,80,VRB,5,WSW,12,0,no,,4
7/30/1997,1010.4,30.8,27.1,29.3,79,WSW,9,WSW,13,0,no,,6
7/31/1997,1009,31,25.1,29.3,75,WSW,7,WSW,22,3.4,yes,,4
8/1/1997,1010.1,31.2,26.2,28.5,81,WSW,9,W,16,1.2,yes,,7
8/2/1997,1012,31.5,26.9,30,80,WNW,10,WNW,15,1.4,yes,,3
8/3/1997,1012.4,30.6,27.5,29.1,82,WNW,10,WNW,16,0,no,,7
8/4/1997,1012.2,31.6,27.6,29.7,79,WNW,11,WNW,14,0,no,,5
8/5/1997,1012.1,31,26.9,29.2,80,WNW,8,W,17,0,no,,7
8/6/1997,1011.6,31.2,24.6,29.6,76,WSW,11,W,29,5.8,yes,,4
8/7/1997,1011.4,30.4,26,28.5,81,WSW,11,WSW,18,0.8,yes,,6
8/8/1997,1012.1,30.8,23.8,29.2,80,WSW,9,WNW,28,28.8,yes,,7
8/9/1997,1013.8,30,24.5,27.4,84,VRB,6,NNW,24,13.2,yes,,7
8/10/1997,1014.2,29.6,24.6,27.2,84,WNW,9,WNW,25,19.7,yes,,6
8/11/1997,1013.6,31,25.7,29,79,WNW,10,WSW,20,2.5,yes,,6
8/12/1997,1013.9,30.2,24,28.2,86,WNW,8,NW,21,39.2,yes,,7
8/13/1997,1014.1,28.4,23.5,25.7,90,WNW,7,NW,20,14,yes,,7
8/14/1997,1013.4,31.1,25.8,29.1,78,NW,6,NW,13,0,no,,4
8/15/1997,1013.5,30.7,27,29.2,78,VRB,5,NNW,8,0,no,,2
8/16/1997,1013.2,30.6,27.1,29.2,73,NW,6,NW,14,0,no,,2
8/17/1997,1012.6,30.6,27.1,29.1,75,NW,9,NW,15,0,no,,3
8/18/1997,1011.2,30.4,25.8,28.9,78,WNW,12,WNW,19,1.4,yes,,7
8/19/1997,1010.6,30.8,27,29.4,79,WNW,13,WNW,20,0.8,yes,,7
8/20/1997,1010.8,31,24.1,28.7,80,WNW,12,NNW,34,27.7,yes,,7
8/21/1997,1012.6,29.2,23.2,25.6,91,W,17,WNW,30,48.6,yes,,8
8/22/1997,1011.2,29.4,24.9,26.8,87,WNW,14,W,29,13.8,yes,,7
8/23/1997,1011.3,30.8,25.1,27.8,82,W,12,WNW,19,4.3,yes,,7
8/24/1997,1011.4,31.5,25.5,29.6,77,VRB,4,WNW,8,0,no,,1
8/25/1997,1010.9,31.6,25,29.3,78,VRB,3,WSW,28,0.2,yes,,2
8/26/1997,1010.6,31.2,24.9,29.3,81,WNW,12,WNW,29,1.2,yes,,6
8/27/1997,1010.6,30.6,26.4,28.7,83,WNW,16,WNW,23,0.2,yes,,7
8/28/1997,1010.2,30.8,24.2,29.2,82,WNW,16,NW,38,6.2,yes,,7
8/29/1997,1011,30.4,23,28.1,86,W,14,WNW,34,63.4,yes,,8
8/30/1997,1011.2,31,26.2,28.9,83,WNW,10,WNW,20,0.2,yes,,7
8/31/1997,1012.4,31,25.9,28.7,80,NW,10,NNW,21,4.1,yes,,5
9/1/1997,1011.9,30.2,27.5,29,79,NNW,13,NW,18,0,no,,6
9/2/1997,1011.7,31,27.4,29.4,78,WNW,11,WNW,16,0,no,,5
9/3/1997,1011.5,30.7,25.4,29.3,77,NW,9,NW,21,1.3,yes,,6
9/4/1997,1011.2,30.6,27.5,29.2,77,NNW,11,NNW,18,0,no,,5
9/5/1997,1011.3,30.9,27.2,29.5,77,NNW,9,NNW,14,0.7,yes,,2
9/6/1997,1011.9,31,26.2,29.4,77,NW,7,NW,14,0.4,yes,,2
9/7/1997,1011.4,31.4,25.5,28.6,79,NNW,7,NW,24,1.7,yes,,3
9/8/1997,1010.7,29.6,25.7,27.8,85,WNW,15,NW,22,0,no,,7
9/9/1997,1010.3,30.9,24.8,28.9,78,NW,8,WNW,16,0.1,yes,,7
9/10/1997,1011.1,31.4,24,29.2,78,VRB,3,NW,13,18.6,yes,,3
9/11/1997,1012.3,30.2,23.2,25.1,93,VRB,5,NE,18,89.1,yes,,8
9/12/1997,1012.1,30,24.8,28.4,78,NW,7,NW,11,0,no,,7
9/13/1997,1012.2,30.6,24.6,28.1,83,VRB,2,S,10,0.1,yes,,6
9/14/1997,1013,30.1,23.4,28,83,W,8,WSW,18,2.1,yes,,5
9/15/1997,1012.7,28.4,23.8,25.8,88,WSW,14,WSW,21,4.2,yes,,7
9/16/1997,1012.3,29.3,24.5,27.3,83,WSW,14,WSW,24,3.8,yes,,7
9/17/1997,1013.3,28.6,24.9,27.4,83,W,10,W,22,0.5,yes,,7
9/18/1997,1014.5,31.2,25.8,28.9,76,SW,9,WSW,19,0.1,yes,,4
9/19/1997,1014.1,30.8,25.4,28.2,83,WSW,7,W,20,4.4,yes,,6
9/20/1997,1013.5,30.4,23.4,28.4,82,WSW,12,WSW,26,41.6,yes,,4
9/21/1997,1012.7,29.4,24,26.6,88,WNW,13,NW,30,6.6,yes,,7
9/22/1997,1011.9,30,23.6,27.8,87,W,15,W,32,52.4,yes,,6
9/23/1997,1012.6,28.4,24,26,89,WNW,17,NW,34,43.6,yes,,7
9/24/1997,1012.8,28.8,24.5,26.9,85,W,14,WNW,24,6,yes,,7
9/25/1997,1012.6,30.9,26.5,29.1,79,W,9,W,16,0,no,,2
9/26/1997,1012.4,30.9,24.9,29.1,79,WSW,8,WNW,32,10.8,yes,,3
9/27/1997,1012.2,29.9,26,27.9,82,WNW,13,WNW,25,0,no,,7
9/28/1997,1013,32,25,29.8,78,VRB,5,WNW,9,0,no,,3
9/29/1997,1014.3,31.6,23.5,29.6,75,CALM,0,CALM,4,0,no,,1
9/30/1997,1014.4,31.2,25.1,29,78,VRB,1,CALM,5,0,no,,1
10/1/1997,1014.7,31,24.5,29.1,75,VRB,5,SSW,8,0,no,,2
10/2/1997,1014.7,31.2,24.6,29.1,76,VRB,1,SSW,16,0,no,,7
10/3/1997,1015.6,31.2,26,29.1,79,VRB,2,CALM,6,0,no,,2
10/4/1997,1015.3,32,26.8,29.7,76,VRB,3,WNW,10,0,no,,2
10/5/1997,1013.8,31.7,22.7,28.6,80,WNW,8,NW,24,10.1,yes,,4
10/6/1997,1013,29.8,23.8,27.5,84,W,7,WNW,22,10.2,yes,,7
10/7/1997,1012.5,31,25.9,29.3,80,VRB,4,NNW,7,0,no,,2
10/8/1997,1013.2,31.4,26.8,29.7,78,VRB,4,WSW,6,0,no,,4
10/9/1997,1012.8,31.2,25.4,29.5,77,VRB,5,SE,19,7.6,yes,,3
10/10/1997,1012.2,31,25,29.2,82,SE,7,SE,11,0,no,,3
10/11/1997,1011.6,31.4,25.4,29.2,77,E,8,E,17,1.8,yes,,2
10/12/1997,1012.1,32,23.9,29.6,79,ENE,7,ESE,19,17.8,yes,,5
10/13/1997,1012.2,31.1,26.6,29,81,ESE,9,E,16,0,no,,6
10/14/1997,1012,30.6,24.5,28.7,83,VRB,5,ESE,13,1.8,yes,,7
10/15/1997,1011.6,31.4,24.5,28.7,81,VRB,5,ENE,14,3.8,yes,,3
10/16/1997,1011.2,31.6,25.8,29.3,80,VRB,5,N,8,7.6,yes,,3
10/17/1997,1012.7,31.7,26.4,28.9,82,VRB,6,NE,14,1,yes,,3
10/18/1997,1012.4,31.6,24.4,28.5,80,VRB,4,NE,15,6,yes,,4
10/19/1997,1012.2,30.5,24.8,27.7,87,VRB,2,SW,12,8.5,yes,,6
10/20/1997,1012,30.7,25.4,28.1,82,CALM,0,NNW,16,0.1,yes,,7
10/21/1997,1012.4,31,25.5,28.5,79,VRB,3,N,15,0,no,,6
10/22/1997,1012.6,29.6,24.9,26.4,87,VRB,5,NE,15,0.3,yes,,7
10/23/1997,1012.4,30.3,24,27.3,85,VRB,2,WSW,14,15.2,yes,,7
10/24/1997,1012.7,31.7,26.1,29,77,CALM,0,ENE,8,0,no,,4
10/25/1997,1012.5,31.4,25.4,29.8,76,ENE,7,ENE,12,0,no,,1
10/26/1997,1013,31.8,24.2,27.9,85,VRB,6,E,15,15.2,yes,,5
10/27/1997,1013.3,31,24.6,29.1,77,VRB,2,N,9,0,no,,6
10/28/1997,1012.3,32.4,25.2,29.4,76,CALM,0,SE,9,0,no,,2
10/29/1997,1012.7,31.5,24.7,28.9,79,VRB,3,WNW,16,0,no,,3
10/30/1997,1013.8,31.7,26.1,28.7,80,VRB,3,S,15,0.1,yes,,4
10/31/1997,1013.8,32.2,25.6,29.7,74,VRB,5,SE,17,0,no,,3
11/1/1997,1013.2,31.8,24.9,29.4,76,CALM,0,WNW,13,4.2,yes,,2
11/2/1997,1012.9,31.8,25.1,28.2,79,VRB,3,NNW,16,0.4,yes,,6
11/3/1997,1012.3,31.4,24.4,27.9,82,VRB,5,SW,18,6.3,yes,,5
11/4/1997,1013.3,30,23.8,26.9,90,S,7,S,15,37.5,yes,,7
11/5/1997,1013.2,30.2,27,28.7,79,ENE,8,ENE,18,0,no,,4
11/6/1997,1013.1,31.4,25.4,29.4,76,VRB,3,ENE,9,0,no,,4
11/7/1997,1013.5,32,25,29.7,77,VRB,1,CALM,5,0.2,yes,,4
11/8/1997,1012.8,32.5,25.4,29.9,76,CALM,0,W,10,0.1,yes,,6
11/9/1997,1011.5,29.6,25,26.3,91,SSE,9,SSE,18,4.5,yes,,8
11/10/1997,1011.6,31.4,26.1,29.1,76,S,10,SSE,19,0.1,yes,,4
11/11/1997,1011.8,31.4,25,29.6,76,SSE,8,ESE,17,2.1,yes,,5
11/12/1997,1011.3,30.8,24.6,28.3,81,ESE,6,SSW,18,7.4,yes,,6
11/13/1997,1010.8,31.2,25.5,29,79,VRB,5,ESE,14,0,no,,7
11/14/1997,1010.8,31.2,24.6,28.2,83,SSE,8,E,17,10.4,yes,,7
11/15/1997,1010.5,30.9,24.8,28.1,82,VRB,5,S,20,6,yes,,6
11/16/1997,1009.8,31.2,25.2,28.7,81,VRB,5,E,12,12.2,yes,,5
11/17/1997,1010.3,30.8,25,27.8,84,VRB,6,SE,19,9.6,yes,,7
11/18/1997,1010.7,31,23.4,29.1,78,VRB,3,SE,9,0,no,,6
11/19/1997,1011.5,30.8,23.2,28.3,79,CALM,0,CALM,2,0,no,,7
11/20/1997,1011.9,31.8,23.7,28.9,79,VRB,2,CALM,5,0,no,,3
11/21/1997,1012.1,31.7,24,29.3,76,VRB,2,CALM,6,0,no,,1
11/22/1997,1012,32,26.5,29.1,79,CALM,0,SE,8,0,no,,3
11/23/1997,1011.4,29.8,23.1,26.8,88,VRB,5,WNW,19,65.6,yes,,7
11/24/1997,1011.2,28.4,23,25.9,88,WNW,8,WNW,20,56.6,yes,,8
11/25/1997,1010.9,30.8,25.7,29.1,76,VRB,3,SW,10,0,no,,3
11/26/1997,1011.9,31.6,24.1,29.6,76,VRB,4,SW,8,0.1,yes,,2
11/27/1997,1011.6,31.3,25,28.6,78,VRB,4,S,15,0,no,,5
11/28/1997,1010.9,31.4,23.8,29.4,77,VRB,4,SE,21,17.3,yes,,4
11/29/1997,1010.2,31.2,25.9,29,82,ENE,10,E,27,2.2,yes,,5
11/30/1997,1010.8,31,26.6,29.3,79,E,12,E,27,0.2,yes,,7
12/1/1997,1011.2,30.4,24.4,27.1,85,ESE,11,SSE,25,31.1,yes,,5
12/2/1997,1010.9,32,26.5,30,76,NE,10,ENE,14,0,no,,4
12/3/1997,1010.6,30.4,25.8,28.6,81,E,13,SE,28,2.5,yes,,6
12/4/1997,1010.5,31.4,24.5,28.8,79,ESE,9,ESE,16,8.2,yes,,7
12/5/1997,1011.1,30,25,27.5,83,VRB,6,SE,13,0,no,,7
12/6/1997,1011.9,31.1,24,29.6,78,VRB,4,S,26,54.2,yes,,4
12/7/1997,1011,30.5,24.2,27.8,84,CALM,0,S,10,0,no,,7
12/8/1997,1009.9,31.2,24.8,29.1,79,VRB,3,NW,12,0,no,,1
12/9/1997,1011.4,30.8,24.8,27.9,86,VRB,3,N,21,0.8,yes,,5
12/10/1997,1011.2,31.2,25.6,29.4,76,VRB,5,N,10,0,no,,2
12/11/1997,1010.5,31.4,26.5,29.5,79,ENE,7,ESE,23,2.1,yes,,2
12/12/1997,1011.7,30.2,24.2,26.4,86,E,12,E,29,23.3,yes,,7
12/13/1997,1011.2,31.1,26.7,28.9,81,ESE,10,ESE,19,1.8,yes,,7
12/14/1997,1011.1,31.4,25,29.6,82,E,8,ENE,24,3.4,yes,,6
12/15/1997,1011.3,31.2,24.6,29.5,80,E,7,E,25,10.8,yes,,7
12/16/1997,1011.9,31.1,28,29.6,80,ESE,10,ESE,19,0,no,,7
12/17/1997,1012.1,31,23.7,27.9,86,ESE,8,ESE,29,26,yes,,7
12/18/1997,1012.2,31.5,26.1,28.4,83,VRB,4,ESE,13,0,no,,7
12/19/1997,1011.9,30.9,26.7,29.3,77,VRB,5,ESE,10,0,no,,3
12/20/1997,1012.4,31.2,25.5,29.1,81,SE,6,ESE,18,1.3,yes,,4
12/21/1997,1013.2,31.5,25.7,29.4,79,VRB,5,S,12,0.6,yes,,3
12/22/1997,1014.2,32,26.4,29,78,VRB,2,E,10,0,no,,4
12/23/1997,1014.1,31.6,25.2,29.1,79,VRB,3,E,20,10.1,yes,,3
12/24/1997,1012.4,31.7,27.6,29.6,76,E,9,ESE,17,0,no,,2
12/25/1997,1012.3,31.2,27.4,29.6,77,E,9,ESE,18,0,no,,3
12/26/1997,1012.3,31,27.2,29.2,78,E,10,E,17,0.8,yes,,6
12/27/1997,1012.1,31.2,27.9,29.5,77,ENE,8,ESE,19,0,no,,2
12/28/1997,1012.3,30.9,27.2,29.4,75,E,14,E,22,0,no,,2
12/29/1997,1013,32,25.8,29.4,77,ENE,8,ENE,16,0.1,yes,,2
12/30/1997,1013.3,31.2,26.2,29.2,78,VRB,5,E,20,1.8,yes,,4
12/31/1997,1012.1,31.1,26.4,29.2,78,E,14,E,21,0,no,,4
1/1/1998,1011.1,31.3,24.5,29.4,76,ESE,9,ESE,23,18.1,yes,,4
1/2/1998,1012,29.4,23.7,26.9,88,ESE,7,ESE,25,47.3,yes,,7
1/3/1998,1013,31.1,26,28,83,E,6,ENE,19,0,no,,7
1/4/1998,1013.6,31.4,24.3,29,80,E,11,ESE,36,16,yes,,6
1/5/1998,1012.4,30.7,25.6,29.3,76,E,14,ESE,23,0,no,,5
1/6/1998,1011.3,30.9,25.2,28.9,75,VRB,5,E,12,0,no,,2
1/7/1998,1011.8,31,26.3,29,76,NE,7,E,19,0,no,,1
1/8/1998,1011.6,30.6,26.9,28.5,82,ENE,7,ENE,15,0.1,yes,,4
1/9/1998,1009.8,31.3,26,28.4,82,NE,10,ENE,21,1.4,yes,,6
1/10/1998,1010,30.4,26.9,28.8,82,ENE,7,E,14,0,no,,7
1/11/1998,1010.4,31.4,24.4,29.3,81,ENE,8,ENE,13,0,no,,7
1/12/1998,1009.9,31.2,23.2,28.7,78,NNE,7,NNE,13,0,no,,5
1/13/1998,1010.8,31.5,25,28.3,80,VRB,3,N,9,0,no,,7
1/14/1998,1011.1,31.2,23.9,28.7,76,NE,6,NE,10,0.1,yes,,2
1/15/1998,1012.6,31.4,25.3,28.4,78,VRB,2,NNE,9,0,no,,4
1/16/1998,1011,31.6,25.8,29.1,76,VRB,5,N,11,0,no,,4
1/17/1998,1011.9,31.1,26.9,28.4,83,VRB,4,NE,10,0.1,yes,,5
1/18/1998,1011.8,31.2,27,29.4,77,VRB,5,E,11,0,no,,2
1/19/1998,1011.9,31.6,26.2,29.5,76,VRB,4,E,9,0,no,,2
1/20/1998,1012.1,31.8,27.3,29.8,75,VRB,5,ESE,10,0,no,,1
1/21/1998,1011.6,31.7,27.5,29.9,76,ESE,7,ESE,13,0,no,,2
1/22/1998,1012.1,31.4,26.2,29.4,80,NNE,7,NNE,15,0.1,yes,,3
1/23/1998,1011.5,31.5,25.7,29.3,78,VRB,5,ENE,21,6.1,yes,,5
1/24/1998,1011.9,31.6,27.4,29.8,75,ESE,9,ESE,19,0,no,,3
1/25/1998,1013.7,31.7,27.6,29.9,76,ESE,10,ESE,18,0,no,,2
1/26/1998,1013.1,31.9,27,29.8,76,E,8,ENE,15,0,no,,2
1/27/1998,1012.3,31.6,26.5,29.6,76,NE,6,ENE,11,1.6,yes,,1
1/28/1998,1013.8,31.7,27,29.3,78,NE,7,ENE,13,0,no,,2
1/29/1998,1014.4,31.8,27.6,29.8,76,ENE,10,E,20,0,no,,2
1/30/1998,1013.6,32.2,24.9,30,75,NE,12,NE,16,0,no,,3
1/31/1998,1013.8,32,25.6,29.5,78,NE,8,ENE,15,0,no,,1
2/1/1998,1013.3,31.9,25.1,27.4,77,ENE,8,ENE,12,0,no,,1
2/2/1998,1014.1,31.4,23.4,29.4,77,NE,6,ENE,15,0.1,yes,,3
2/3/1998,1013.9,32,23,28.8,75,N,6,ENE,14,0,no,,6
2/4/1998,1014,31.4,23.3,28.8,73,VRB,6,N,11,0,no,,6
2/5/1998,1014.4,31.4,23,28.5,72,VRB,4,NNE,11,0,no,,4
2/6/1998,1013,31.3,23.4,28.2,78,VRB,5,S,12,0,no,,4
2/7/1998,1012.2,32,24.7,28.8,76,NE,7,NE,12,0,no,,3
2/8/1998,1011.6,32,26.4,30.6,71,NE,10,NE,11,0,no,,4
2/9/1998,1012.9,32.1,24.4,29.1,81,NE,9,ENE,13,8.2,yes,,6
2/10/1998,1012.8,31.6,27,29.7,76,NE,9,ENE,13,0,no,,6
2/11/1998,1012.8,31.6,27.5,29.7,77,E,11,ESE,19,0,no,,3
2/12/1998,1012.5,31.7,26.4,29.8,78,E,9,E,18,0,no,,4
2/13/1998,1013.7,31.8,24.6,29.6,79,VRB,5,NE,11,0.2,yes,,5
2/14/1998,1014.8,31.7,25.1,29.7,75,VRB,5,NNE,11,0,no,,3
2/15/1998,1013.8,32.1,24,29.8,73,N,8,N,12,0,no,,3
2/16/1998,1013.5,31.7,23.6,28.9,70,N,7,N,12,0,no,,2
2/17/1998,1013.4,31.7,23.4,28.8,76,CALM,0,N,10,0,no,,4
2/18/1998,1013.5,31.2,26.4,29.3,70,CALM,0,N,15,0,no,,2
2/19/1998,1012.9,31.7,23.7,29.8,71,N,8,N,15,0,no,,3
2/20/1998,1012.4,31.9,26.4,28.9,71,VRB,4,CALM,6,0,no,,2
2/21/1998,1013.9,31.3,24,29.5,66,N,8,N,15,0,no,,1
2/22/1998,1012.6,30.6,22.7,28.8,68,VRB,3,CALM,6,0,no,,1
2/23/1998,1011.8,31.6,23.6,28.9,69,VRB,3,ENE,12,0,no,,1
2/24/1998,1013,32.1,23.6,29,69,VRB,1,CALM,6,0,no,,1
2/25/1998,1013.1,31.4,25.6,28.6,76,VRB,2,ENE,19,10.9,yes,,2
2/26/1998,1012.3,32.4,25.7,30,77,VRB,5,NE,11,0,no,,3
2/27/1998,1012.2,32.7,26.9,30,78,NNE,7,NNE,13,0,no,,3
2/28/1998,1013.1,32.1,26.4,30,78,N,7,N,14,0,no,,5
3/1/1998,1012.6,31.4,25.1,29.6,76,VRB,5,NNW,8,0,no,,3
3/2/1998,1012.8,32.2,24.2,29.2,75,CALM,0,CALM,4,0,no,,1
3/3/1998,1013.1,32.1,26.4,29.3,75,VRB,3,ENE,8,0,no,,2
3/4/1998,1012.9,32.7,25.4,30.2,70,ENE,8,ENE,13,0,no,,3
3/5/1998,1011.9,32.6,25.3,30,71,VRB,5,N,15,0.1,yes,,1
3/6/1998,1012.5,30.4,24.2,28.1,79,NNW,8,SE,21,14.2,yes,,5
3/7/1998,1009.9,32,26.6,29.8,74,VRB,6,NE,14,0,no,,2
3/8/1998,1011.6,31.7,25.4,30,72,N,8,N,15,0,no,,1
3/9/1998,1011.4,31.4,25.2,29.3,71,N,6,NNE,18,0,no,,2
3/10/1998,1010.3,31.5,27.5,29.1,70,VRB,3,NNW,14,0,no,,2
3/11/1998,1012.9,31.4,25.9,29.7,71,NNW,7,NNW,13,0,no,,1
3/12/1998,1013.5,31.7,26.2,29.8,70,VRB,4,N,10,0,no,,3
3/13/1998,1013.6,31.9,27.5,30,74,VRB,4,N,12,0,no,,2
3/14/1998,1012.1,32.6,27.6,30.4,72,N,9,NNE,17,0,no,,2
3/15/1998,1011.4,32.3,25.9,30.3,70,N,8,NNE,14,0,no,,1
3/16/1998,1012.3,32.9,24.6,30.2,74,NE,7,E,23,8.2,yes,,2
3/17/1998,1012.7,32.1,28.6,30.4,75,E,12,ENE,22,0,no,,4
3/18/1998,1013.1,32.5,26.4,30.5,74,E,10,E,13,0,no,,4
3/19/1998,1012.2,32.9,25.7,30.3,73,ENE,7,ENE,13,0,no,,3
3/20/1998,1011.9,32.2,24.5,29.8,74,VRB,5,N,11,0,no,,2
3/21/1998,1012.6,32.8,25.3,29.9,74,VRB,5,ENE,12,0,no,,7
3/22/1998,1012.6,32.1,25.6,29.7,72,VRB,4,CALM,6,0,no,,3
3/23/1998,1011.3,33,25.4,30.2,73,VRB,2,CALM,5,0,no,,2
3/24/1998,1011,33.2,25.2,30.3,71,VRB,1,CALM,6,0,no,,1
3/25/1998,1010.9,32.6,24.6,30,73,VRB,2,CALM,6,0,no,,1
3/26/1998,1010.7,32.5,27.8,29.9,73,VRB,3,NNE,10,0,no,,1
3/27/1998,1010.6,33.4,25.5,31.2,70,VRB,5,E,11,0,no,,1
3/28/1998,1011,33.2,25.3,30.6,72,VRB,5,E,13,0,no,,2
3/29/1998,1011.7,33.3,26.2,30.4,73,VRB,3,ESE,10,0,no,,2
3/30/1998,1012.5,33.8,25.7,30.9,73,VRB,5,NE,11,0,no,,2
3/31/1998,1012.1,33.6,25.2,31,74,VRB,3,NE,9,0,no,,2
4/1/1998,1012.1,33.4,27.1,30.7,74,VRB,2,WSW,13,0,no,,3
4/2/1998,1012.2,33,25.4,29.2,73,VRB,5,E,15,19.8,yes,,6
4/3/1998,1011.4,32.2,25.9,29.3,82,NW,6,NNW,17,0.2,yes,,6
4/4/1998,1010,32.5,26.9,30.2,76,NE,5,NNW,12,0,no,,2
4/5/1998,1011,33,29.3,30.8,78,E,11,E,20,3.6,yes,,4
4/6/1998,1011.8,33.3,28,31.1,75,E,9,ESE,17,0.1,yes,,4
4/7/1998,1011.3,32.1,26.1,29.2,80,ENE,7,ESE,23,26.8,yes,,7
4/8/1998,1009.7,31.3,26,29.7,79,VRB,5,ESE,11,0,no,,7
4/9/1998,1008.6,32.8,25,30.6,76,VRB,4,NNW,10,0,no,,2
4/10/1998,1009.5,32.6,26.7,30.2,77,VRB,1,NNW,8,0,no,,2
4/11/1998,1010.5,33,26.2,30.9,72,VRB,5,ENE,9,0,no,,1
4/12/1998,1010.3,33.1,28.5,30.4,77,VRB,2,NNW,8,0,no,,3
4/13/1998,1008.7,32.1,26.8,30,81,VRB,2,SE,7,0.2,yes,,6
4/14/1998,1009.4,32.8,27,29.9,80,VRB,3,NNE,17,5.2,yes,,5
4/15/1998,1010.6,33.4,27.4,31.6,73,ESE,7,SSE,15,1.9,yes,,2
4/16/1998,1011.6,33.1,26.7,31.4,74,VRB,4,SSE,9,0,no,,2
4/17/1998,1011.9,33,26.9,31,74,VRB,3,NNW,26,0,no,,2
4/18/1998,1011.7,33.1,29.6,31,74,VRB,4,NNW,14,0,no,,3
4/19/1998,1011.7,33,29.7,31.5,72,NNW,9,NNW,16,0,no,,4
4/20/1998,1010,32.9,29.3,31.3,71,NNW,9,NNW,14,0,no,,2
4/21/1998,1010.1,33.4,25.7,31.3,72,VRB,4,NNW,9,0,no,,2
4/22/1998,1010.7,33.7,24.9,31.1,71,CALM,0,CALM,4,0,no,,1
4/23/1998,1011.5,34.1,26.7,31.2,72,VRB,1,W,7,0,no,,1
4/24/1998,1010.6,33.4,25.9,31.7,68,VRB,3,NNW,7,0,no,,2
4/25/1998,1010,34.2,25.6,31,73,VRB,4,WNW,15,1.3,yes,,6
4/26/1998,1010.9,33.6,26.8,31,73,VRB,3,WSW,10,0,no,,7
4/27/1998,1011.2,34.4,25.9,31.8,70,VRB,1,ENE,8,0,no,,2
4/28/1998,1011.5,33.7,28.8,31.4,72,VRB,1,WNW,9,0,no,,3
4/29/1998,1010.7,34,27.6,31.9,71,VRB,6,NW,14,0,no,,3
4/30/1998,1009.7,33.7,28.4,31.6,70,VRB,4,N,10,0,no,,3
5/1/1998,1009.5,34.1,28.9,31.9,70,VRB,5,N,10,0,no,,1
5/2/1998,1009.4,33.9,26.9,32.1,71,N,7,NE,16,0.1,yes,,6
5/3/1998,1009.5,34.3,28.6,31.7,71,VRB,1,CALM,6,0,no,,4
5/4/1998,1008.2,34.2,27.7,32.4,68,VRB,2,NW,16,0,no,,2
5/5/1998,1006.9,34.3,27,31.8,72,VRB,1,SSE,9,0,no,,5
5/6/1998,1007.5,34,29.5,31.7,70,VRB,1,NE,9,0,no,,5
5/7/1998,1008.8,33.9,28.5,31,74,VRB,4,NE,17,0,no,,7
5/8/1998,1009.7,34.3,28.4,32.5,67,VRB,1,WSW,8,0,no,,7
5/9/1998,1008.8,33,26.4,30.1,78,VRB,4,NE,18,0,no,,7
5/10/1998,1007.5,33.9,25.9,31.4,72,VRB,3,W,16,25.8,yes,,6
5/11/1998,1008.3,31.6,25.1,27.6,87,WNW,7,WNW,24,95.7,yes,,7
5/12/1998,1007.3,33,27.3,30.4,78,VRB,4,W,17,2.1,yes,,6
5/13/1998,1008.2,31.4,24.2,27.9,85,WNW,8,WNW,16,93.4,yes,,7
5/14/1998,1009,29.6,24.7,26.2,89,WSW,7,W,22,74.7,yes,,8
5/15/1998,1007.1,30.8,27.6,29.8,77,NNW,13,W,25,0.1,yes,,7
5/16/1998,1008.1,31.6,25.6,29.3,80,WNW,12,NW,27,6.8,yes,,7
5/17/1998,1009.1,32.6,25.9,30.9,77,WNW,8,WNW,25,21.3,yes,,7
5/18/1998,1009.8,32.7,29.5,30.7,78,WNW,13,WNW,21,0,no,,5
5/19/1998,1008.9,32.9,29.7,31.3,76,WNW,13,WNW,19,0,no,,6
5/20/1998,1009.1,32.7,29.6,31.5,73,WNW,13,WNW,17,0,no,,4
5/21/1998,1009.4,32.8,29.7,31.4,71,NW,9,NW,15,0,no,,5
5/22/1998,1010.2,33.1,29.8,31.5,73,NW,9,NW,15,0,no,,2
5/23/1998,1010.1,33.2,29.9,31.7,73,NW,11,WNW,17,0,no,,3
5/24/1998,1010.1,33,28.6,31.6,73,WNW,11,WNW,16,0.1,yes,,3
5/25/1998,1010,33.1,28.3,31.2,74,WSW,10,NW,18,3.8,yes,,2
5/26/1998,1009.7,32.9,25.9,31,74,WSW,9,WSW,32,4.4,yes,,3
5/27/1998,1012.2,31.7,24.5,27.1,88,WSW,18,WSW,31,69.8,yes,,7
5/28/1998,1011.5,32.4,26.2,29.7,79,WNW,16,WNW,28,3.6,yes,,6
